function,slot,fixed,sentinel,symbolic
gtk_calendar_get_display_options,0,,,
gtk_calendar_mark_day,0,,,
gtk_calendar_mark_day,1,,,
gtk_calendar_select_day,0,,,
gtk_calendar_select_day,1,,,
gtk_calendar_select_month,0,,,
gtk_calendar_select_month,1,,,
gtk_calendar_select_month,2,,,
gtk_calendar_set_detail_func,0,,,
gtk_calendar_set_detail_func,1,,,
gtk_calendar_set_detail_func,2,,,
gtk_calendar_set_detail_func,3,,,
gtk_calendar_set_detail_height_rows,0,,,
gtk_calendar_set_detail_height_rows,1,,,
gtk_calendar_set_detail_width_chars,0,,,
gtk_calendar_set_detail_width_chars,1,,,
gtk_calendar_set_display_options,0,,,
gtk_calendar_set_display_options,1,,,
gtk_calendar_unmark_day,0,,,
gtk_calendar_unmark_day,1,,,
gtk_cell_accessible_parent_activate,0,,,
gtk_cell_accessible_parent_activate,1,,,
gtk_cell_accessible_parent_edit,0,,,
gtk_cell_accessible_parent_edit,1,,,
gtk_cell_accessible_parent_expand_collapse,0,,,
gtk_cell_accessible_parent_expand_collapse,1,,,
gtk_cell_accessible_parent_get_cell_area,0,,,
gtk_cell_accessible_parent_get_cell_area,1,,,
gtk_cell_accessible_parent_get_cell_area,2,,,
gtk_cell_accessible_parent_get_cell_extents,0,,,
gtk_cell_accessible_parent_get_cell_extents,1,,,
gtk_cell_accessible_parent_get_cell_extents,2,,,
gtk_cell_accessible_parent_get_cell_extents,3,,,
gtk_cell_accessible_parent_get_cell_extents,4,,,
gtk_cell_accessible_parent_get_cell_extents,5,,,
gtk_cell_accessible_parent_get_cell_extents,6,,,
gtk_cell_accessible_parent_get_child_index,0,,,
gtk_cell_accessible_parent_get_child_index,1,,,
gtk_cell_accessible_parent_get_renderer_state,0,,,
gtk_cell_accessible_parent_get_renderer_state,1,,,
gtk_cell_accessible_parent_grab_focus,0,,,
gtk_cell_accessible_parent_grab_focus,1,,,
gtk_cell_accessible_parent_update_relationset,0,,,
gtk_cell_accessible_parent_update_relationset,1,,,
gtk_cell_accessible_parent_update_relationset,2,,,
gtk_cell_area_activate,0,,,
gtk_cell_area_activate,1,,,
gtk_cell_area_activate,2,,,
gtk_cell_area_activate,3,,,
gtk_cell_area_activate,4,,,
gtk_cell_area_activate,5,,,
gtk_cell_area_activate_cell,0,,,
gtk_cell_area_activate_cell,1,,,
gtk_cell_area_activate_cell,2,,,
gtk_cell_area_activate_cell,3,,,
gtk_cell_area_activate_cell,4,,,
gtk_cell_area_activate_cell,5,,,
gtk_cell_area_add,0,,,
gtk_cell_area_add,1,,,
gtk_cell_area_add_focus_sibling,0,,,
gtk_cell_area_add_focus_sibling,1,,,
gtk_cell_area_add_focus_sibling,2,,,
gtk_cell_area_add_with_properties,0,,,
gtk_cell_area_add_with_properties,1,,,
gtk_cell_area_add_with_properties,2,,NUL,
gtk_cell_area_add_with_properties,3,,,
gtk_cell_area_apply_attributes,0,,,
gtk_cell_area_apply_attributes,1,,,
gtk_cell_area_apply_attributes,2,,,
gtk_cell_area_apply_attributes,3,,,
gtk_cell_area_apply_attributes,4,,,
gtk_cell_area_attribute_connect,0,,,
gtk_cell_area_attribute_connect,1,,,
gtk_cell_area_attribute_connect,2,,NUL,
gtk_cell_area_attribute_connect,3,,,
gtk_cell_area_attribute_disconnect,0,,,
gtk_cell_area_attribute_disconnect,1,,,
gtk_cell_area_attribute_disconnect,2,,,
gtk_cell_area_attribute_get_column,0,,,
gtk_cell_area_attribute_get_column,1,,,
gtk_cell_area_attribute_get_column,2,,,
gtk_cell_area_box_get_spacing,0,,,
gtk_cell_area_box_pack_end,0,,,
gtk_cell_area_box_pack_end,1,,,
gtk_cell_area_box_pack_end,2,,,
gtk_cell_area_box_pack_end,3,,,
gtk_cell_area_box_pack_end,4,,,
gtk_cell_area_box_pack_start,0,,,
gtk_cell_area_box_pack_start,1,,,
gtk_cell_area_box_pack_start,2,,,
gtk_cell_area_box_pack_start,3,,,
gtk_cell_area_box_pack_start,4,,,
gtk_cell_area_box_set_spacing,0,,,
gtk_cell_area_box_set_spacing,1,,,
gtk_cell_area_cell_get,0,,,
gtk_cell_area_cell_get,1,,,
gtk_cell_area_cell_get,2,,NUL,
gtk_cell_area_cell_get,3,,,
gtk_cell_area_cell_get_property,0,,,
gtk_cell_area_cell_get_property,1,,,
gtk_cell_area_cell_get_property,2,,NUL,
gtk_cell_area_cell_get_property,3,,,
gtk_cell_area_cell_get_valist,0,,,
gtk_cell_area_cell_get_valist,1,,,
gtk_cell_area_cell_get_valist,2,,NUL,
gtk_cell_area_cell_get_valist,3,,,
gtk_cell_area_cell_set,0,,,
gtk_cell_area_cell_set,1,,,
gtk_cell_area_cell_set,2,,NUL,
gtk_cell_area_cell_set,3,,,
gtk_cell_area_cell_set_property,0,,,
gtk_cell_area_cell_set_property,1,,,
gtk_cell_area_cell_set_property,2,,NUL,
gtk_cell_area_cell_set_property,3,,,
gtk_cell_area_cell_set_valist,0,,,
gtk_cell_area_cell_set_valist,1,,,
gtk_cell_area_cell_set_valist,2,,NUL,
gtk_cell_area_cell_set_valist,3,,,
gtk_cell_area_class_find_cell_property,0,,,
gtk_cell_area_class_find_cell_property,1,,NUL,
gtk_cell_area_class_install_cell_property,0,,,
gtk_cell_area_class_install_cell_property,1,,,
gtk_cell_area_class_install_cell_property,2,,,
gtk_cell_area_class_list_cell_properties,0,,,
gtk_cell_area_class_list_cell_properties,1,,,
gtk_cell_area_context_allocate,0,,,
gtk_cell_area_context_allocate,1,,,
gtk_cell_area_context_allocate,2,,,
gtk_cell_area_context_get_allocation,0,,,
gtk_cell_area_context_get_allocation,1,,,
gtk_cell_area_context_get_allocation,2,,,
gtk_cell_area_context_get_area,0,,,
gtk_cell_area_context_get_preferred_height,0,,,
gtk_cell_area_context_get_preferred_height,1,,,
gtk_cell_area_context_get_preferred_height,2,,,
gtk_cell_area_context_get_preferred_height_for_width,0,,,
gtk_cell_area_context_get_preferred_height_for_width,1,,,
gtk_cell_area_context_get_preferred_height_for_width,2,,,
gtk_cell_area_context_get_preferred_height_for_width,3,,,
gtk_cell_area_context_get_preferred_width,0,,,
gtk_cell_area_context_get_preferred_width,1,,,
gtk_cell_area_context_get_preferred_width,2,,,
gtk_cell_area_context_get_preferred_width_for_height,0,,,
gtk_cell_area_context_get_preferred_width_for_height,1,,,
gtk_cell_area_context_get_preferred_width_for_height,2,,,
gtk_cell_area_context_get_preferred_width_for_height,3,,,
gtk_cell_area_context_push_preferred_height,0,,,
gtk_cell_area_context_push_preferred_height,1,,,
gtk_cell_area_context_push_preferred_height,2,,,
gtk_cell_area_context_push_preferred_width,0,,,
gtk_cell_area_context_push_preferred_width,1,,,
gtk_cell_area_context_push_preferred_width,2,,,
gtk_cell_area_context_reset,0,,,
gtk_cell_area_copy_context,0,,,
gtk_cell_area_copy_context,1,,,
gtk_cell_area_create_context,0,,,
gtk_cell_area_event,0,,,
gtk_cell_area_event,1,,,
gtk_cell_area_event,2,,,
gtk_cell_area_event,3,,,
gtk_cell_area_event,4,,,
gtk_cell_area_event,5,,,
gtk_cell_area_focus,0,,,
gtk_cell_area_focus,1,,,
gtk_cell_area_foreach,0,,,
gtk_cell_area_foreach,1,,,
gtk_cell_area_foreach,2,,,
gtk_cell_area_foreach_alloc,0,,,
gtk_cell_area_foreach_alloc,1,,,
gtk_cell_area_foreach_alloc,2,,,
gtk_cell_area_foreach_alloc,3,,,
gtk_cell_area_foreach_alloc,4,,,
gtk_cell_area_foreach_alloc,5,,,
gtk_cell_area_foreach_alloc,6,,,
gtk_cell_area_get_cell_allocation,0,,,
gtk_cell_area_get_cell_allocation,1,,,
gtk_cell_area_get_cell_allocation,2,,,
gtk_cell_area_get_cell_allocation,3,,,
gtk_cell_area_get_cell_allocation,4,,,
gtk_cell_area_get_cell_allocation,5,,,
gtk_cell_area_get_cell_at_position,0,,,
gtk_cell_area_get_cell_at_position,1,,,
gtk_cell_area_get_cell_at_position,2,,,
gtk_cell_area_get_cell_at_position,3,,,
gtk_cell_area_get_cell_at_position,4,,,
gtk_cell_area_get_cell_at_position,5,,,
gtk_cell_area_get_cell_at_position,6,,,
gtk_cell_area_get_current_path_string,0,,,
gtk_cell_area_get_edit_widget,0,,,
gtk_cell_area_get_edited_cell,0,,,
gtk_cell_area_get_focus_cell,0,,,
gtk_cell_area_get_focus_from_sibling,0,,,
gtk_cell_area_get_focus_from_sibling,1,,,
gtk_cell_area_get_focus_siblings,0,,,
gtk_cell_area_get_focus_siblings,1,,,
gtk_cell_area_get_preferred_height,0,,,
gtk_cell_area_get_preferred_height,1,,,
gtk_cell_area_get_preferred_height,2,,,
gtk_cell_area_get_preferred_height,3,,,
gtk_cell_area_get_preferred_height,4,,,
gtk_cell_area_get_preferred_height_for_width,0,,,
gtk_cell_area_get_preferred_height_for_width,1,,,
gtk_cell_area_get_preferred_height_for_width,2,,,
gtk_cell_area_get_preferred_height_for_width,3,,,
gtk_cell_area_get_preferred_height_for_width,4,,,
gtk_cell_area_get_preferred_height_for_width,5,,,
gtk_cell_area_get_preferred_width,0,,,
gtk_cell_area_get_preferred_width,1,,,
gtk_cell_area_get_preferred_width,2,,,
gtk_cell_area_get_preferred_width,3,,,
gtk_cell_area_get_preferred_width,4,,,
gtk_cell_area_get_preferred_width_for_height,0,,,
gtk_cell_area_get_preferred_width_for_height,1,,,
gtk_cell_area_get_preferred_width_for_height,2,,,
gtk_cell_area_get_preferred_width_for_height,3,,,
gtk_cell_area_get_preferred_width_for_height,4,,,
gtk_cell_area_get_preferred_width_for_height,5,,,
gtk_cell_area_get_request_mode,0,,,
gtk_cell_area_has_renderer,0,,,
gtk_cell_area_has_renderer,1,,,
gtk_cell_area_inner_cell_area,0,,,
gtk_cell_area_inner_cell_area,1,,,
gtk_cell_area_inner_cell_area,2,,,
gtk_cell_area_inner_cell_area,3,,,
gtk_cell_area_is_activatable,0,,,
gtk_cell_area_is_focus_sibling,0,,,
gtk_cell_area_is_focus_sibling,1,,,
gtk_cell_area_is_focus_sibling,2,,,
gtk_cell_area_remove,0,,,
gtk_cell_area_remove,1,,,
gtk_cell_area_remove_focus_sibling,0,,,
gtk_cell_area_remove_focus_sibling,1,,,
gtk_cell_area_remove_focus_sibling,2,,,
gtk_cell_area_render,0,,,
gtk_cell_area_render,1,,,
gtk_cell_area_render,2,,,
gtk_cell_area_render,3,,,
gtk_cell_area_render,4,,,
gtk_cell_area_render,5,,,
gtk_cell_area_render,6,,,
gtk_cell_area_render,7,,,
gtk_cell_area_request_renderer,0,,,
gtk_cell_area_request_renderer,1,,,
gtk_cell_area_request_renderer,2,,,
gtk_cell_area_request_renderer,3,,,
gtk_cell_area_request_renderer,4,,,
gtk_cell_area_request_renderer,5,,,
gtk_cell_area_request_renderer,6,,,
gtk_cell_area_set_focus_cell,0,,,
gtk_cell_area_set_focus_cell,1,,,
gtk_cell_area_stop_editing,0,,,
gtk_cell_area_stop_editing,1,,,
gtk_cell_editable_editing_done,0,,,
gtk_cell_editable_remove_widget,0,,,
gtk_cell_editable_start_editing,0,,,
gtk_cell_editable_start_editing,1,,,
gtk_cell_layout_add_attribute,0,,,
gtk_cell_layout_add_attribute,1,,,
gtk_cell_layout_add_attribute,2,,,
gtk_cell_layout_add_attribute,3,,,
gtk_cell_layout_clear,0,,,
gtk_cell_layout_clear_attributes,0,,,
gtk_cell_layout_clear_attributes,1,,,
gtk_cell_layout_get_area,0,,,
gtk_cell_layout_get_cells,0,,,
gtk_cell_layout_pack_end,0,,,
gtk_cell_layout_pack_end,1,,,
gtk_cell_layout_pack_end,2,,,
gtk_cell_layout_pack_start,0,,,
gtk_cell_layout_pack_start,1,,,
gtk_cell_layout_pack_start,2,,,
gtk_cell_layout_reorder,0,,,
gtk_cell_layout_reorder,1,,,
gtk_cell_layout_reorder,2,,,
gtk_cell_layout_set_attributes,0,,,
gtk_cell_layout_set_attributes,1,,,
gtk_cell_layout_set_attributes,2,,,
gtk_cell_layout_set_cell_data_func,0,,,
gtk_cell_layout_set_cell_data_func,1,,,
gtk_cell_layout_set_cell_data_func,2,,,
gtk_cell_layout_set_cell_data_func,3,,,
gtk_cell_layout_set_cell_data_func,4,,,
gtk_cell_renderer_activate,0,,,
gtk_cell_renderer_activate,1,,,
gtk_cell_renderer_activate,2,,,
gtk_cell_renderer_activate,3,,NUL,
gtk_cell_renderer_activate,4,,,
gtk_cell_renderer_activate,5,,,
gtk_cell_renderer_activate,6,,,
gtk_cell_renderer_class_set_accessible_type,0,,,
gtk_cell_renderer_class_set_accessible_type,1,,,
gtk_cell_renderer_get_aligned_area,0,,,
gtk_cell_renderer_get_aligned_area,1,,,
gtk_cell_renderer_get_aligned_area,2,,,
gtk_cell_renderer_get_aligned_area,3,,,
gtk_cell_renderer_get_aligned_area,4,,,
gtk_cell_renderer_get_alignment,0,,,
gtk_cell_renderer_get_alignment,1,,,
gtk_cell_renderer_get_alignment,2,,,
gtk_cell_renderer_get_fixed_size,0,,,
gtk_cell_renderer_get_fixed_size,1,,,
gtk_cell_renderer_get_fixed_size,2,,,
gtk_cell_renderer_get_padding,0,,,
gtk_cell_renderer_get_padding,1,,,
gtk_cell_renderer_get_padding,2,,,
gtk_cell_renderer_get_preferred_height,0,,,
gtk_cell_renderer_get_preferred_height,1,,,
gtk_cell_renderer_get_preferred_height,2,,,
gtk_cell_renderer_get_preferred_height,3,,,
gtk_cell_renderer_get_preferred_height_for_width,0,,,
gtk_cell_renderer_get_preferred_height_for_width,1,,,
gtk_cell_renderer_get_preferred_height_for_width,2,,,
gtk_cell_renderer_get_preferred_height_for_width,3,,,
gtk_cell_renderer_get_preferred_height_for_width,4,,,
gtk_cell_renderer_get_preferred_size,0,,,
gtk_cell_renderer_get_preferred_size,1,,,
gtk_cell_renderer_get_preferred_size,2,,,
gtk_cell_renderer_get_preferred_size,3,,,
gtk_cell_renderer_get_preferred_width,0,,,
gtk_cell_renderer_get_preferred_width,1,,,
gtk_cell_renderer_get_preferred_width,2,,,
gtk_cell_renderer_get_preferred_width,3,,,
gtk_cell_renderer_get_preferred_width_for_height,0,,,
gtk_cell_renderer_get_preferred_width_for_height,1,,,
gtk_cell_renderer_get_preferred_width_for_height,2,,,
gtk_cell_renderer_get_preferred_width_for_height,3,,,
gtk_cell_renderer_get_preferred_width_for_height,4,,,
gtk_cell_renderer_get_request_mode,0,,,
gtk_cell_renderer_get_sensitive,0,,,
gtk_cell_renderer_get_size,0,,,
gtk_cell_renderer_get_size,1,,,
gtk_cell_renderer_get_size,2,,,
gtk_cell_renderer_get_size,3,,,
gtk_cell_renderer_get_size,4,,,
gtk_cell_renderer_get_size,5,,,
gtk_cell_renderer_get_size,6,,,
gtk_cell_renderer_get_state,0,,,
gtk_cell_renderer_get_state,1,,,
gtk_cell_renderer_get_state,2,,,
gtk_cell_renderer_get_visible,0,,,
gtk_cell_renderer_is_activatable,0,,,
gtk_cell_renderer_render,0,,,
gtk_cell_renderer_render,1,,,
gtk_cell_renderer_render,2,,,
gtk_cell_renderer_render,3,,,
gtk_cell_renderer_render,4,,,
gtk_cell_renderer_render,5,,,
gtk_cell_renderer_set_alignment,0,,,
gtk_cell_renderer_set_alignment,1,,,
gtk_cell_renderer_set_alignment,2,,,
gtk_cell_renderer_set_fixed_size,0,,,
gtk_cell_renderer_set_fixed_size,1,,,
gtk_cell_renderer_set_fixed_size,2,,,
gtk_cell_renderer_set_padding,0,,,
gtk_cell_renderer_set_padding,1,,,
gtk_cell_renderer_set_padding,2,,,
gtk_cell_renderer_set_sensitive,0,,,
gtk_cell_renderer_set_sensitive,1,,,
gtk_cell_renderer_set_visible,0,,,
gtk_cell_renderer_set_visible,1,,,
gtk_cell_renderer_start_editing,0,,,
gtk_cell_renderer_start_editing,1,,,
gtk_cell_renderer_start_editing,2,,,
gtk_cell_renderer_start_editing,3,,NUL,
gtk_cell_renderer_start_editing,4,,,
gtk_cell_renderer_start_editing,5,,,
gtk_cell_renderer_start_editing,6,,,
gtk_cell_renderer_stop_editing,0,,,
gtk_cell_renderer_stop_editing,1,,,
gtk_cell_renderer_text_set_fixed_height_from_font,0,,,
gtk_cell_renderer_text_set_fixed_height_from_font,1,,,
gtk_cell_renderer_toggle_get_activatable,0,,,
gtk_cell_renderer_toggle_get_active,0,,,
gtk_cell_renderer_toggle_get_radio,0,,,
gtk_cell_renderer_toggle_set_activatable,0,,,
gtk_cell_renderer_toggle_set_activatable,1,,,
gtk_cell_renderer_toggle_set_active,0,,,
gtk_cell_renderer_toggle_set_active,1,,,
gtk_cell_renderer_toggle_set_radio,0,,,
gtk_cell_renderer_toggle_set_radio,1,,,
gtk_cell_view_get_displayed_row,0,,,
gtk_cell_view_get_draw_sensitive,0,,,
gtk_cell_view_get_fit_model,0,,,
gtk_cell_view_get_model,0,,,
gtk_cell_view_get_size_of_row,0,,,
gtk_cell_view_get_size_of_row,1,,,
gtk_cell_view_get_size_of_row,2,,,
gtk_cell_view_set_background_color,0,,,
gtk_cell_view_set_background_color,1,,,
gtk_cell_view_set_background_rgba,0,,,
gtk_cell_view_set_background_rgba,1,,,
gtk_cell_view_set_displayed_row,0,,,
gtk_cell_view_set_displayed_row,1,,,
gtk_cell_view_set_draw_sensitive,0,,,
gtk_cell_view_set_draw_sensitive,1,,,
gtk_cell_view_set_fit_model,0,,,
gtk_cell_view_set_fit_model,1,,,
gtk_cell_view_set_model,0,,,
gtk_cell_view_set_model,1,,,
gtk_check_menu_item_get_active,0,,,
gtk_check_menu_item_get_draw_as_radio,0,,,
gtk_check_menu_item_get_inconsistent,0,,,
gtk_check_menu_item_set_active,0,,,
gtk_check_menu_item_set_active,1,,,
gtk_check_menu_item_set_draw_as_radio,0,,,
gtk_check_menu_item_set_draw_as_radio,1,,,
gtk_check_menu_item_set_inconsistent,0,,,
gtk_check_menu_item_set_inconsistent,1,,,
gtk_check_menu_item_toggled,0,,,
gtk_check_version,0,,,
gtk_check_version,1,,,
gtk_check_version,2,,,
gtk_clipboard_clear,0,,,
gtk_clipboard_get,0,,,
gtk_clipboard_get_default,0,,,
gtk_clipboard_get_display,0,,,
gtk_clipboard_get_for_display,0,,,
gtk_clipboard_get_for_display,1,,,
gtk_clipboard_get_owner,0,,,
gtk_clipboard_request_contents,0,,,
gtk_clipboard_request_contents,1,,,
gtk_clipboard_request_contents,2,,,
gtk_clipboard_request_contents,3,,,
gtk_clipboard_request_image,0,,,
gtk_clipboard_request_image,1,,,
gtk_clipboard_request_image,2,,,
gtk_clipboard_request_rich_text,0,,,
gtk_clipboard_request_rich_text,1,,,
gtk_clipboard_request_rich_text,2,,,
gtk_clipboard_request_rich_text,3,,,
gtk_clipboard_request_targets,0,,,
gtk_clipboard_request_targets,1,,,
gtk_clipboard_request_targets,2,,,
gtk_clipboard_request_text,0,,,
gtk_clipboard_request_text,1,,,
gtk_clipboard_request_text,2,,,
gtk_clipboard_request_uris,0,,,
gtk_clipboard_request_uris,1,,,
gtk_clipboard_request_uris,2,,,
gtk_clipboard_set_can_store,0,,,
gtk_clipboard_set_can_store,1,,,2
gtk_clipboard_set_can_store,2,,,
gtk_clipboard_set_image,0,,,
gtk_clipboard_set_image,1,,,
gtk_clipboard_set_text,0,,,
gtk_clipboard_set_text,1,,NUL,
gtk_clipboard_set_text,2,,,
gtk_clipboard_set_with_data,0,,,
gtk_clipboard_set_with_data,1,,,2
gtk_clipboard_set_with_data,2,,,
gtk_clipboard_set_with_data,3,,,
gtk_clipboard_set_with_data,4,,,
gtk_clipboard_set_with_data,5,,,
gtk_clipboard_set_with_owner,0,,,
gtk_clipboard_set_with_owner,1,,,2
gtk_clipboard_set_with_owner,2,,,
gtk_clipboard_set_with_owner,3,,,
gtk_clipboard_set_with_owner,4,,,
gtk_clipboard_set_with_owner,5,,,
gtk_clipboard_store,0,,,
gtk_clipboard_wait_for_contents,0,,,
gtk_clipboard_wait_for_contents,1,,,
gtk_clipboard_wait_for_image,0,,,
gtk_clipboard_wait_for_rich_text,0,,,
gtk_clipboard_wait_for_rich_text,1,,,
gtk_clipboard_wait_for_rich_text,2,,,
gtk_clipboard_wait_for_rich_text,3,,,
gtk_clipboard_wait_for_targets,0,,,
gtk_clipboard_wait_for_targets,1,,,
gtk_clipboard_wait_for_targets,2,,,
gtk_clipboard_wait_for_text,0,,,
gtk_clipboard_wait_for_uris,0,,,
gtk_clipboard_wait_is_image_available,0,,,
gtk_clipboard_wait_is_rich_text_available,0,,,
gtk_clipboard_wait_is_rich_text_available,1,,,
gtk_clipboard_wait_is_target_available,0,,,
gtk_clipboard_wait_is_target_available,1,,,
gtk_clipboard_wait_is_text_available,0,,,
gtk_clipboard_wait_is_uris_available,0,,,
gtk_color_button_get_alpha,0,,,
gtk_color_button_get_color,0,,,
gtk_color_button_get_color,1,,,
gtk_color_button_get_rgba,0,,,
gtk_color_button_get_rgba,1,,,
gtk_color_button_get_title,0,,,
gtk_color_button_get_use_alpha,0,,,
gtk_color_button_set_alpha,0,,,
gtk_color_button_set_alpha,1,,,
gtk_color_button_set_color,0,,,
gtk_color_button_set_color,1,,,
gtk_color_button_set_rgba,0,,,
gtk_color_button_set_rgba,1,,,
gtk_color_button_set_title,0,,,
gtk_color_button_set_title,1,,NUL,
gtk_color_button_set_use_alpha,0,,,
gtk_color_button_set_use_alpha,1,,,
gtk_color_chooser_add_palette,0,,,
gtk_color_chooser_add_palette,1,,,
gtk_color_chooser_add_palette,2,,,
gtk_color_chooser_add_palette,3,,,
gtk_color_chooser_add_palette,4,,,3
gtk_color_chooser_get_rgba,0,,,
gtk_color_chooser_get_rgba,1,,,
gtk_color_chooser_get_use_alpha,0,,,
gtk_color_chooser_set_rgba,0,,,
gtk_color_chooser_set_rgba,1,,,
gtk_color_chooser_set_use_alpha,0,,,
gtk_color_chooser_set_use_alpha,1,,,
gtk_color_selection_dialog_get_color_selection,0,,,
gtk_color_selection_get_current_alpha,0,,,
gtk_color_selection_get_current_color,0,,,
gtk_color_selection_get_current_color,1,,,
gtk_color_selection_get_current_rgba,0,,,
gtk_color_selection_get_current_rgba,1,,,
gtk_color_selection_get_has_opacity_control,0,,,
gtk_color_selection_get_has_palette,0,,,
gtk_color_selection_get_previous_alpha,0,,,
gtk_color_selection_get_previous_color,0,,,
gtk_color_selection_get_previous_color,1,,,
gtk_color_selection_get_previous_rgba,0,,,
gtk_color_selection_get_previous_rgba,1,,,
gtk_color_selection_is_adjusting,0,,,
gtk_color_selection_palette_from_string,0,,NUL,
gtk_color_selection_palette_from_string,1,,,
gtk_color_selection_palette_from_string,2,,,
gtk_color_selection_palette_to_string,0,,,1
gtk_color_selection_palette_to_string,1,,,
gtk_color_selection_set_change_palette_with_screen_hook,0,,,
gtk_color_selection_set_current_alpha,0,,,
gtk_color_selection_set_current_alpha,1,,,
gtk_color_selection_set_current_color,0,,,
gtk_color_selection_set_current_color,1,,,
gtk_color_selection_set_current_rgba,0,,,
gtk_color_selection_set_current_rgba,1,,,
gtk_color_selection_set_has_opacity_control,0,,,
gtk_color_selection_set_has_opacity_control,1,,,
gtk_color_selection_set_has_palette,0,,,
gtk_color_selection_set_has_palette,1,,,
gtk_color_selection_set_previous_alpha,0,,,
